MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2002-2003_Newcastle_Sunderland,2002-2003,7,21/09/2002,,Newcastle,Sunderland,2,0,H,2,0,H,M Riley,11,8,6,4,8,3,8,15,2,4,0,0,1.727,3.2,4.5,,,,,,,,,,,,,3,0
2002-2003_Southampton_Charlton,2002-2003,7,21/09/2002,,Southampton,Charlton,0,0,D,0,0,D,P Dowd,13,6,5,5,5,3,24,14,2,1,0,0,2,3.25,3.25,,,,,,,,,,,,,1,1
2002-2003_West Ham_Man City,2002-2003,7,21/09/2002,,West Ham,Man City,0,0,D,0,0,D,G Barber,9,8,5,6,8,4,12,6,2,0,0,0,2.1,3.25,3,,,,,,,,,,,,,1,1
2002-2003_Aston Villa_Everton,2002-2003,7,22/09/2002,,Aston Villa,Everton,3,2,H,1,0,H,J Winter,12,14,8,7,5,5,13,15,0,1,0,0,1.833,3.25,3.75,,,,,,,,,,,,,3,0
2002-2003_Blackburn_Leeds,2002-2003,7,22/09/2002,,Blackburn,Leeds,1,0,H,1,0,H,G Poll,11,7,7,5,7,2,24,14,1,2,0,0,2.75,3.25,2.25,,,,,,,,,,,,,3,0
2002-2003_Fulham_Chelsea,2002-2003,7,23/09/2002,,Fulham,Chelsea,0,0,D,0,0,D,P Durkin,8,11,3,4,5,3,16,15,1,0,0,0,2.625,3,2.5,,,,,,,,,,,,,1,1
2002-2003_Birmingham_Newcastle,2002-2003,8,28/09/2002,,Birmingham,Newcastle,0,2,A,0,1,A,S Bennett,11,13,5,6,5,10,18,9,3,0,0,0,2.625,3.2,2.375,,,,,,,,,,,,,0,3
2002-2003_Bolton_Southampton,2002-2003,8,28/09/2002,,Bolton,Southampton,1,1,D,0,0,D,U Rennie,19,10,10,6,9,7,5,16,1,0,0,0,2,3.25,3.25,,,,,,,,,,,,,1,1
2002-2003_Charlton_Man United,2002-2003,8,28/09/2002,,Charlton,Man United,1,3,A,1,0,H,D Gallagher,7,13,3,7,3,6,12,8,2,3,0,0,4.5,3.4,1.667,,,,,,,,,,,,,0,3
2002-2003_Chelsea_West Ham,2002-2003,8,28/09/2002,,Chelsea,West Ham,2,3,A,1,1,D,M Dean,12,16,9,11,5,7,17,7,1,4,0,0,1.571,3.4,5.5,,,,,,,,,,,,,0,3
2002-2003_Everton_Fulham,2002-2003,8,28/09/2002,,Everton,Fulham,2,0,H,2,0,H,S Dunn,15,12,9,6,8,4,13,18,1,3,0,0,2.25,3.25,2.75,,,,,,,,,,,,,3,0
2002-2003_Leeds_Arsenal,2002-2003,8,28/09/2002,,Leeds,Arsenal,1,4,A,0,2,A,A Wiley,9,7,3,6,4,4,14,15,4,2,0,0,3,3.25,2.1,,,,,,,,,,,,,0,3
2002-2003_Man City_Liverpool,2002-2003,8,28/09/2002,,Man City,Liverpool,0,3,A,0,1,A,P Durkin,14,9,6,6,12,3,7,9,0,0,0,0,2.8,3.25,2.2,,,,,,,,,,,,,0,3
2002-2003_Sunderland_Aston Villa,2002-2003,8,28/09/2002,,Sunderland,Aston Villa,1,0,H,0,0,D,N Barry,8,12,6,5,5,12,20,10,3,3,0,0,2.375,3,2.75,,,,,,,,,,,,,3,0
2002-2003_Tottenham_Middlesbrough,2002-2003,8,28/09/2002,,Tottenham,Middlesbrough,0,3,A,0,1,A,G Poll,12,18,4,12,4,11,9,11,1,1,0,0,1.833,3.25,3.75,,,,,,,,,,,,,0,3
2002-2003_West Brom_Blackburn,2002-2003,8,30/09/2002,,West Brom,Blackburn,0,2,A,0,0,D,M Halsey,9,10,8,5,7,2,14,15,1,1,0,0,2.6,3.2,2.4,,,,,,,,,,,,,0,3
2002-2003_Middlesbrough_Bolton,2002-2003,9,05/10/2002,,Middlesbrough,Bolton,2,0,H,1,0,H,C Wilkes,13,11,2,4,5,5,9,10,0,3,0,0,1.533,3.5,5.5,,,,,,,,,,,,,3,0
2002-2003_Newcastle_West Brom,2002-2003,9,05/10/2002,,Newcastle,West Brom,2,1,H,1,1,D,C Foy,14,5,8,3,11,6,11,9,1,2,0,0,1.4,3.75,7.5,,,,,,,,,,,,,3,0
2002-2003_Southampton_Man City,2002-2003,9,05/10/2002,,Southampton,Man City,2,0,H,2,0,H,M Messias,19,11,13,4,8,5,15,9,2,2,1,0,2.3,3.2,2.7,,,,,,,,,,,,,3,0
2002-2003_West Ham_Birmingham,2002-2003,9,05/10/2002,,West Ham,Birmingham,1,2,A,1,2,A,P Dowd,13,10,6,4,8,2,20,11,2,1,0,0,1.727,3.25,4.333,,,,,,,,,,,,,0,3
2002-2003_Arsenal_Sunderland,2002-2003,9,06/10/2002,,Arsenal,Sunderland,3,1,H,3,0,H,D Elleray,9,4,5,2,15,0,9,7,0,0,0,0,1.167,5.5,13,,,,,,,,,,,,,3,0
2002-2003_Aston Villa_Leeds,2002-2003,9,06/10/2002,,Aston Villa,Leeds,0,0,D,0,0,D,M Halsey,16,6,5,3,14,6,11,10,1,1,0,0,2.6,3.2,2.4,,,,,,,,,,,,,1,1
2002-2003_Blackburn_Tottenham,2002-2003,9,06/10/2002,,Blackburn,Tottenham,1,2,A,0,1,A,A D'Urso,12,9,7,6,6,3,17,11,1,0,0,0,2.1,3.25,3,,,,,,,,,,,,,0,3
2002-2003_Fulham_Charlton,2002-2003,9,06/10/2002,,Fulham,Charlton,1,0,H,1,0,H,J Winter,9,14,5,7,4,8,9,13,1,2,0,0,1.667,3.4,4.5,,,,,,,,,,,,,3,0
2002-2003_Liverpool_Chelsea,2002-2003,9,06/10/2002,,Liverpool,Chelsea,1,0,H,0,0,D,G Barber,12,8,8,0,3,1,10,13,0,2,0,0,1.727,3.25,4.333,,,,,,,,,,,,,3,0
2002-2003_Man United_Everton,2002-2003,9,07/10/2002,,Man United,Everton,3,0,H,0,0,D,M Riley,17,8,12,4,7,1,14,12,0,2,0,1,1.3,4.5,8,,,,,,,,,,,,,3,0
2002-2003_Blackburn_Newcastle,2002-2003,10,19/10/2002,,Blackburn,Newcastle,5,2,H,2,1,H,A Wiley,21,5,11,5,7,5,16,9,0,2,0,1,2.3,3.2,2.7,,,,,,,,,,,,,3,0
2002-2003_Everton_Arsenal,2002-2003,10,19/10/2002,,Everton,Arsenal,2,1,H,1,1,D,U Rennie,10,9,6,3,8,5,18,13,3,1,0,0,5.5,3.5,1.533,,,,,,,,,,,,,3,0
2002-2003_Fulham_Man United,2002-2003,10,19/10/2002,,Fulham,Man United,1,1,D,1,0,H,M Dean,12,8,6,5,6,1,9,13,1,3,0,0,4.333,3.25,1.727,,,,,,,,,,,,,1,1
2002-2003_Leeds_Liverpool,2002-2003,10,19/10/2002,,Leeds,Liverpool,0,1,A,0,0,D,S Dunn,12,13,5,6,9,9,13,13,1,2,0,0,2.75,3,2.375,,,,,,,,,,,,,0,3
2002-2003_Man City_Chelsea,2002-2003,10,19/10/2002,,Man City,Chelsea,0,3,A,0,0,D,D Gallagher,11,8,8,6,3,7,11,10,1,2,0,0,2.6,3.2,2.4,,,,,,,,,,,,,0,3
2002-2003_Sunderland_West Ham,2002-2003,10,19/10/2002,,Sunderland,West Ham,0,1,A,0,1,A,G Barber,7,7,2,1,9,4,16,17,1,1,0,0,2,3.25,3.25,,,,,,,,,,,,,0,3
2002-2003_West Brom_Birmingham,2002-2003,10,19/10/2002,,West Brom,Birmingham,1,1,D,0,0,D,G Poll,18,7,7,1,12,2,15,12,3,2,0,1,2.375,3,2.75,,,,,,,,,,,,,1,1
2002-2003_Charlton_Middlesbrough,2002-2003,10,20/10/2002,,Charlton,Middlesbrough,1,0,H,1,0,H,N Barry,14,9,7,5,5,4,11,19,1,3,0,0,2.8,3.2,2.25,,,,,,,,,,,,,3,0
2002-2003_Tottenham_Bolton,2002-2003,10,20/10/2002,,Tottenham,Bolton,3,1,H,0,0,D,P Durkin,6,5,3,1,7,3,8,11,0,1,0,0,1.533,3.5,5.5,,,,,,,,,,,,,3,0
2002-2003_Aston Villa_Southampton,2002-2003,10,21/10/2002,,Aston Villa,Southampton,0,1,A,0,0,D,S Bennett,18,13,11,7,7,4,13,11,3,1,1,0,1.727,3.25,4.333,,,,,,,,,,,,,0,3
2002-2003_Fulham_West Ham,2002-2003,10,23/10/2002,,Fulham,West Ham,0,1,A,0,0,D,R Styles,6,6,2,4,7,6,18,11,2,3,1,0,1.8,3.25,4,,,,,,,,,,,,,0,3
2002-2003_Arsenal_Blackburn,2002-2003,11,26/10/2002,,Arsenal,Blackburn,1,2,A,1,1,D,G Barber,19,3,9,2,15,3,11,14,1,3,0,1,1.3,4.5,8,,,,,,,,,,,,,0,3
2002-2003_Birmingham_Man City,2002-2003,11,26/10/2002,,Birmingham,Man City,0,2,A,0,1,A,S Bennett,9,8,4,4,6,1,10,16,2,2,0,0,2.1,3.25,3,,,,,,,,,,,,,0,3
2002-2003_Chelsea_West Brom,2002-2003,11,26/10/2002,,Chelsea,West Brom,2,0,H,1,0,H,S Dunn,10,7,5,5,5,5,6,7,0,1,0,0,1.4,3.75,7.5,,,,,,,,,,,,,3,0
2002-2003_Liverpool_Tottenham,2002-2003,11,26/10/2002,,Liverpool,Tottenham,2,1,H,0,0,D,M Riley,9,10,5,8,5,7,11,19,2,4,0,0,1.533,3.5,5.5,,,,,,,,,,,,,3,0
2002-2003_Man United_Aston Villa,2002-2003,11,26/10/2002,,Man United,Aston Villa,1,1,D,0,1,A,G Poll,15,9,6,3,8,5,7,16,1,0,0,0,1.3,4.5,8,,,,,,,,,,,,,1,1
2002-2003_Middlesbrough_Leeds,2002-2003,11,26/10/2002,,Middlesbrough,Leeds,2,2,D,1,1,D,R Styles,16,7,7,7,11,2,17,17,3,2,1,1,2.2,3.25,2.8,,,,,,,,,,,,,1,1
2002-2003_Newcastle_Charlton,2002-2003,11,26/10/2002,,Newcastle,Charlton,2,1,H,1,1,D,A D'Urso,16,6,12,5,14,5,12,14,2,1,0,0,1.533,3.5,5.5,,,,,,,,,,,,,3,0
2002-2003_Southampton_Fulham,2002-2003,11,27/10/2002,,Southampton,Fulham,4,2,H,2,2,D,M Halsey,13,5,8,4,3,5,12,19,1,2,0,0,2.375,3.2,2.625,,,,,,,,,,,,,3,0
2002-2003_West Ham_Everton,2002-2003,11,27/10/2002,,West Ham,Everton,0,1,A,0,0,D,A Wiley,16,10,9,5,5,3,12,12,0,0,0,0,2,3.25,3.25,,,,,,,,,,,,,0,3
2002-2003_Bolton_Sunderland,2002-2003,11,28/10/2002,,Bolton,Sunderland,1,1,D,0,1,A,E Wolstenholme,14,8,7,4,5,2,12,9,1,2,0,0,2.1,3.25,3,,,,,,,,,,,,,1,1
2002-2003_Birmingham_Bolton,2002-2003,12,02/11/2002,,Birmingham,Bolton,3,1,H,0,0,D,C Foy,12,11,6,7,8,5,12,19,2,4,0,1,1.909,3.25,3.5,,,,,,,,,,,,,3,0
2002-2003_Liverpool_West Ham,2002-2003,12,02/11/2002,,Liverpool,West Ham,2,0,H,1,0,H,E Wolstenholme,13,5,9,1,6,0,7,8,0,0,0,0,1.333,4.333,7.5,,,,,,,,,,,,,3,0
2002-2003_Man United_Southampton,2002-2003,12,02/11/2002,,Man United,Southampton,2,1,H,1,1,D,U Rennie,16,12,8,5,10,2,12,18,0,1,0,0,1.333,4.333,7.5,,,,,,,,,,,,,3,0
2002-2003_West Brom_Man City,2002-2003,12,02/11/2002,,West Brom,Man City,1,2,A,0,0,D,D Elleray,5,10,4,4,5,4,10,10,2,2,0,0,2.4,3.2,2.6,,,,,,,,,,,,,0,3
2002-2003_Blackburn_Aston Villa,2002-2003,12,03/11/2002,,Blackburn,Aston Villa,0,0,D,0,0,D,M Dean,17,11,6,4,10,3,15,10,1,2,0,0,1.727,3.25,4.333,,,,,,,,,,,,,1,1
2002-2003_Charlton_Sunderland,2002-2003,12,03/11/2002,,Charlton,Sunderland,1,1,D,0,1,A,D Gallagher,19,9,12,7,6,8,8,14,1,4,0,0,1.909,3.25,3.5,,,,,,,,,,,,,1,1
2002-2003_Fulham_Arsenal,2002-2003,12,03/11/2002,,Fulham,Arsenal,0,1,A,0,1,A,J Winter,5,6,4,3,10,5,10,21,1,2,0,0,4.5,3.4,1.667,,,,,,,,,,,,,0,3
2002-2003_Leeds_Everton,2002-2003,12,03/11/2002,,Leeds,Everton,0,1,A,0,0,D,N Barry,18,12,5,7,9,9,14,20,3,3,0,0,1.727,3.25,4.333,,,,,,,,,,,,,0,3
2002-2003_Tottenham_Chelsea,2002-2003,12,03/11/2002,,Tottenham,Chelsea,0,0,D,0,0,D,R Styles,15,14,7,4,8,2,17,12,3,2,0,0,2.3,3.2,2.7,,,,,,,,,,,,,1,1
2002-2003_Newcastle_Middlesbrough,2002-2003,12,04/11/2002,,Newcastle,Middlesbrough,2,0,H,1,0,H,G Barber,18,12,13,9,7,5,16,7,2,2,0,1,2,3.25,3.25,,,,,,,,,,,,,3,0
2002-2003_Arsenal_Newcastle,2002-2003,13,09/11/2002,,Arsenal,Newcastle,1,0,H,1,0,H,M Dean,16,3,10,2,11,0,11,12,0,2,0,0,1.5,3.5,6,,,,,,,,,,,,,3,0
2002-2003_Aston Villa_Fulham,2002-2003,13,09/11/2002,,Aston Villa,Fulham,3,1,H,1,0,H,A D'Urso,9,8,7,4,4,6,12,10,3,2,0,0,2.2,3.25,2.8,,,,,,,,,,,,,3,0
2002-2003_Bolton_West Brom,2002-2003,13,09/11/2002,,Bolton,West Brom,1,1,D,0,1,A,M Riley,15,5,8,1,7,4,14,13,2,2,1,0,2,3.25,3.25,,,,,,,,,,,,,1,1
2002-2003_Chelsea_Birmingham,2002-2003,13,09/11/2002,,Chelsea,Birmingham,3,0,H,3,0,H,D Pugh,16,7,10,2,7,3,7,6,1,1,0,0,1.444,3.75,6.5,,,,,,,,,,,,,3,0
2002-2003_Everton_Charlton,2002-2003,13,09/11/2002,,Everton,Charlton,1,0,H,1,0,H,R Styles,11,5,2,1,7,3,14,13,2,3,0,0,1.667,3.4,4.5,,,,,,,,,,,,,3,0
2002-2003_Man City_Man United,2002-2003,13,09/11/2002,,Man City,Man United,3,1,H,2,1,H,P Durkin,11,9,6,6,0,9,12,16,1,2,0,0,3.5,3.25,1.909,,,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Liverpool,2002-2003,13,09/11/2002,,Middlesbrough,Liverpool,1,0,H,0,0,D,M Halsey,11,13,3,7,5,2,10,8,1,0,0,0,3.25,3.25,2,,,,,,,,,,,,,3,0
2002-2003_Southampton_Blackburn,2002-2003,13,09/11/2002,,Southampton,Blackburn,1,1,D,1,0,H,A Wiley,21,11,12,3,5,4,13,13,0,2,0,1,2.25,3.25,2.75,,,,,,,,,,,,,1,1
2002-2003_Sunderland_Tottenham,2002-2003,13,10/11/2002,,Sunderland,Tottenham,2,0,H,0,0,D,U Rennie,13,9,5,3,4,5,10,18,0,2,0,0,2.7,3.2,2.3,,,,,,,,,,,,,3,0
2002-2003_West Ham_Leeds,2002-2003,13,10/11/2002,,West Ham,Leeds,3,4,A,1,4,A,S Dunn,19,12,9,8,5,4,14,11,5,3,0,0,2.375,3.2,2.625,,,,,,,,,,,,,0,3
2002-2003_Arsenal_Tottenham,2002-2003,14,16/11/2002,,Arsenal,Tottenham,3,0,H,1,0,H,M Riley,17,6,12,5,3,1,15,10,0,2,0,1,1.533,3.5,5.5,1.72,2,,,,,,,,,,,3,0
2002-2003_Chelsea_Middlesbrough,2002-2003,14,16/11/2002,,Chelsea,Middlesbrough,1,0,H,0,0,D,P Dowd,13,7,5,4,5,7,9,11,2,1,0,0,1.727,3.2,4.5,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Man City_Charlton,2002-2003,14,16/11/2002,,Man City,Charlton,0,1,A,0,0,D,G Barber,15,13,4,4,7,5,10,16,0,4,0,0,1.667,3.4,4.5,1.83,1.83,,,,,,,,,,,0,3
2002-2003_Newcastle_Southampton,2002-2003,14,16/11/2002,,Newcastle,Southampton,2,1,H,1,1,D,C Wilkes,18,8,13,3,6,2,7,18,1,3,0,0,1.615,3.4,5,1.72,2,,,,,,,,,,,3,0
2002-2003_West Brom_Aston Villa,2002-2003,14,16/11/2002,,West Brom,Aston Villa,0,0,D,0,0,D,D Gallagher,10,8,5,5,8,6,15,15,2,3,0,0,2.625,3,2.5,2.2,1.61,,,,,,,,,,,1,1
2002-2003_Birmingham_Fulham,2002-2003,14,17/11/2002,,Birmingham,Fulham,0,0,D,0,0,D,M Messias,11,4,6,1,9,1,17,15,2,1,0,2,2.3,3.2,2.7,2,1.72,,,,,,,,,,,1,1
2002-2003_Blackburn_Everton,2002-2003,14,17/11/2002,,Blackburn,Everton,0,1,A,0,1,A,G Poll,16,9,6,6,12,4,10,19,3,1,0,0,2.1,3.25,3,1.9,1.8,,,,,,,,,,,0,3
2002-2003_Leeds_Bolton,2002-2003,14,17/11/2002,,Leeds,Bolton,2,4,A,1,1,D,A Wiley,12,14,3,7,2,4,19,9,2,0,0,0,1.5,3.5,6,1.83,1.83,,,,,,,,,,,0,3
2002-2003_Liverpool_Sunderland,2002-2003,14,17/11/2002,,Liverpool,Sunderland,0,0,D,0,0,D,A D'Urso,27,0,12,0,12,0,6,10,0,1,0,0,1.364,4,7.5,1.9,1.8,,,,,,,,,,,1,1
2002-2003_West Ham_Man United,2002-2003,14,17/11/2002,,West Ham,Man United,1,1,D,0,1,A,M Halsey,3,11,1,4,10,6,13,14,1,1,0,0,4,3.25,1.8,1.8,1.9,,,,,,,,,,,1,1
2002-2003_Aston Villa_West Ham,2002-2003,15,23/11/2002,,Aston Villa,West Ham,4,1,H,1,0,H,C Foy,23,15,11,8,6,4,11,15,3,2,0,0,1.8,3.25,4,2.1,1.66,,,,,,,,,,,3,0
2002-2003_Bolton_Chelsea,2002-2003,15,23/11/2002,,Bolton,Chelsea,1,1,D,0,0,D,M Dean,15,15,8,11,9,10,4,9,2,4,0,1,3.5,3.25,1.909,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Everton_West Brom,2002-2003,15,23/11/2002,,Everton,West Brom,1,0,H,1,0,H,J Winter,17,13,9,8,10,6,14,11,2,2,0,0,1.444,3.6,7,2,1.72,,,,,,,,,,,3,0
2002-2003_Fulham_Liverpool,2002-2003,15,23/11/2002,,Fulham,Liverpool,3,2,H,2,0,H,G Poll,11,14,10,11,1,8,14,9,1,0,1,0,3.75,3.25,1.833,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Man United_Newcastle,2002-2003,15,23/11/2002,,Man United,Newcastle,5,3,H,3,1,H,S Dunn,11,10,9,7,6,1,14,9,2,2,0,0,1.615,3.4,5,1.72,2,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Man City,2002-2003,15,23/11/2002,,Middlesbrough,Man City,3,1,H,0,0,D,N Barry,18,9,7,5,6,6,5,12,0,3,0,1,1.727,3.25,4.333,2,1.72,,,,,,,,,,,3,0
2002-2003_Southampton_Arsenal,2002-2003,15,23/11/2002,,Southampton,Arsenal,3,2,H,1,1,D,P Durkin,8,7,3,2,3,8,12,16,1,2,0,1,4.333,3.25,1.727,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Sunderland_Birmingham,2002-2003,15,23/11/2002,,Sunderland,Birmingham,0,1,A,0,0,D,R Styles,7,11,2,9,5,7,18,17,3,3,0,0,1.909,3.25,3.5,2.2,1.61,,,,,,,,,,,0,3
2002-2003_Charlton_Blackburn,2002-2003,15,24/11/2002,,Charlton,Blackburn,3,1,H,0,0,D,U Rennie,13,12,9,7,5,7,16,17,2,0,0,0,2.4,3.2,2.6,2,1.72,,,,,,,,,,,3,0
2002-2003_Tottenham_Leeds,2002-2003,15,24/11/2002,,Tottenham,Leeds,2,0,H,2,0,H,S Bennett,11,8,6,4,3,1,18,16,3,7,0,0,2.1,3.25,3,1.83,1.83,,,,,,,,,,,3,0
2002-2003_Arsenal_Aston Villa,2002-2003,16,30/11/2002,,Arsenal,Aston Villa,3,1,H,1,0,H,G Barber,13,12,7,5,6,9,11,20,2,3,0,0,1.333,4,9,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Birmingham_Tottenham,2002-2003,16,30/11/2002,,Birmingham,Tottenham,1,1,D,0,0,D,E Wolstenholme,13,7,6,3,1,2,19,16,1,0,0,0,2.6,3.2,2.4,2,1.72,,,,,,,,,,,1,1
2002-2003_Blackburn_Fulham,2002-2003,16,30/11/2002,,Blackburn,Fulham,2,1,H,1,0,H,P Dowd,8,9,4,7,6,6,19,16,1,2,0,0,2,3.25,3.25,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Chelsea_Sunderland,2002-2003,16,30/11/2002,,Chelsea,Sunderland,3,0,H,0,0,D,S Bennett,15,1,11,0,9,5,7,12,0,3,0,0,1.4,3.75,7.5,1.83,1.83,,,,,,,,,,,3,0
2002-2003_Man City_Bolton,2002-2003,16,30/11/2002,,Man City,Bolton,2,0,H,1,0,H,J Winter,13,3,10,3,11,2,10,10,0,2,0,0,1.8,3.25,4,1.83,1.83,,,,,,,,,,,3,0
2002-2003_West Brom_Middlesbrough,2002-2003,16,30/11/2002,,West Brom,Middlesbrough,1,0,H,0,0,D,P Durkin,16,11,8,2,5,9,13,8,0,1,0,0,2.7,3.2,2.3,2.1,1.66,,,,,,,,,,,3,0
2002-2003_Leeds_Charlton,2002-2003,16,01/12/2002,,Leeds,Charlton,1,2,A,1,0,H,A D'Urso,18,14,6,10,5,11,14,15,1,1,0,0,1.8,3.25,4,1.9,1.8,,,,,,,,,,,0,3
2002-2003_Liverpool_Man United,2002-2003,16,01/12/2002,,Liverpool,Man United,1,2,A,0,0,D,A Wiley,13,5,7,4,5,2,13,11,1,4,0,0,2.3,3.2,2.7,1.72,2,,,,,,,,,,,0,3
2002-2003_Newcastle_Everton,2002-2003,16,01/12/2002,,Newcastle,Everton,2,1,H,0,1,A,M Halsey,24,7,15,5,11,2,13,18,0,1,0,1,1.909,3.25,3.5,1.8,1.9,,,,,,,,,,,3,0
2002-2003_West Ham_Southampton,2002-2003,16,02/12/2002,,West Ham,Southampton,0,1,A,0,0,D,M Riley,14,9,7,3,6,1,10,11,1,1,0,0,2.25,3.25,2.75,2,1.72,,,,,,,,,,,0,3
2002-2003_Aston Villa_Newcastle,2002-2003,17,07/12/2002,,Aston Villa,Newcastle,0,1,A,0,0,D,S Bennett,12,11,4,5,6,5,9,10,2,0,0,0,2.375,3.2,2.625,1.9,1.8,,,,,,,,,,,0,3
2002-2003_Bolton_Blackburn,2002-2003,17,07/12/2002,,Bolton,Blackburn,1,1,D,1,0,H,N Barry,18,13,7,7,3,11,16,10,2,2,0,0,2.6,3.2,2.4,1.83,1.83,,,,,,,,,,,1,1
2002-2003_Charlton_Liverpool,2002-2003,17,07/12/2002,,Charlton,Liverpool,2,0,H,1,0,H,M Riley,14,17,11,7,4,5,14,12,3,3,0,0,3.5,3.25,1.909,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Everton_Chelsea,2002-2003,17,07/12/2002,,Everton,Chelsea,1,3,A,1,2,A,E Wolstenholme,14,13,6,10,9,4,13,17,1,6,1,0,2.5,3.2,2.5,1.83,1.83,,,,,,,,,,,0,3
2002-2003_Fulham_Leeds,2002-2003,17,07/12/2002,,Fulham,Leeds,1,0,H,1,0,H,P Durkin,10,6,3,4,9,1,10,14,3,4,0,0,2.1,3.25,3,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Man United_Arsenal,2002-2003,17,07/12/2002,,Man United,Arsenal,2,0,H,1,0,H,D Gallagher,8,12,6,5,6,7,16,12,1,2,0,0,2.25,3.25,2.75,1.72,2,,,,,,,,,,,3,0
2002-2003_Middlesbrough_West Ham,2002-2003,17,07/12/2002,,Middlesbrough,West Ham,2,2,D,0,0,D,G Poll,12,14,5,8,5,7,13,13,1,1,0,0,1.615,3.4,5,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Southampton_Birmingham,2002-2003,17,07/12/2002,,Southampton,Birmingham,2,0,H,0,0,D,J Winter,13,6,8,2,6,9,7,6,0,2,0,0,1.727,3.5,4,2.1,1.66,,,,,,,,,,,3,0
2002-2003_Tottenham_West Brom,2002-2003,17,08/12/2002,,Tottenham,West Brom,3,1,H,2,0,H,A Wiley,10,13,6,7,4,3,16,10,2,1,0,0,1.444,3.6,7,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Sunderland_Man City,2002-2003,17,09/12/2002,,Sunderland,Man City,0,3,A,0,1,A,S Dunn,8,11,6,7,10,5,11,12,0,2,0,0,2.3,3.2,2.7,2.1,1.66,,,,,,,,,,,0,3
2002-2003_Aston Villa_West Brom,2002-2003,18,14/12/2002,,Aston Villa,West Brom,2,1,H,1,1,D,M Dean,23,13,12,3,8,2,20,14,3,1,1,0,1.8,3.25,4,2.1,1.66,,,,,,,,,,,3,0
2002-2003_Charlton_Man City,2002-2003,18,14/12/2002,,Charlton,Man City,2,2,D,0,0,D,D Pugh,12,14,5,9,5,3,12,12,2,1,0,0,2.1,3.25,3,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Everton_Blackburn,2002-2003,18,14/12/2002,,Everton,Blackburn,2,1,H,2,1,H,G Barber,12,17,7,9,5,10,14,16,1,2,0,1,1.833,3.25,3.75,1.83,1.83,,,,,,,,,,,3,0
2002-2003_Man United_West Ham,2002-2003,18,14/12/2002,,Man United,West Ham,3,0,H,2,0,H,R Styles,14,10,10,3,7,4,12,11,0,1,0,0,1.286,4.5,9,1.66,2.1,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Chelsea,2002-2003,18,14/12/2002,,Middlesbrough,Chelsea,1,1,D,1,1,D,M Messias,9,16,6,11,5,8,9,14,0,1,0,0,2.625,3.2,2.375,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Southampton_Newcastle,2002-2003,18,14/12/2002,,Southampton,Newcastle,1,1,D,0,0,D,P Dowd,16,17,9,11,8,8,12,11,0,0,0,0,2.3,3.2,2.7,1.8,1.9,,,,,,,,,,,1,1
2002-2003_Fulham_Birmingham,2002-2003,18,15/12/2002,,Fulham,Birmingham,0,1,A,0,1,A,A D'Urso,7,2,0,1,7,1,11,22,3,7,0,1,1.8,3.25,4,2,1.72,,,,,,,,,,,0,3
2002-2003_Sunderland_Liverpool,2002-2003,18,15/12/2002,,Sunderland,Liverpool,2,1,H,1,0,H,M Halsey,7,11,3,4,9,10,12,7,0,2,0,0,4.333,3.25,1.727,2,1.72,,,,,,,,,,,3,0
2002-2003_Tottenham_Arsenal,2002-2003,18,15/12/2002,,Tottenham,Arsenal,1,1,D,1,1,D,N Barry,14,6,10,4,5,6,14,11,3,2,0,0,3,3.1,2.2,1.72,2,,,,,,,,,,,1,1
2002-2003_Bolton_Leeds,2002-2003,18,16/12/2002,,Bolton,Leeds,0,3,A,0,2,A,G Poll,17,9,9,7,5,3,9,14,1,3,0,0,2.4,3.2,2.6,1.9,1.8,,,,,,,,,,,0,3
